CUIT;EMPRESA;MODALIDAD;ORIGEN;DESTINO;TARIFA RG 41/25
30546244721;COATA SA;REGULAR;OLIVA;UCACHA;21846.684298786215
30546244721;COATA SA;REGULAR;OLIVA;CHAZON;21846.684298786215
30546244721;COATA SA;REGULAR;OLIVA;SANTA EUFEMIA;23832.74650776678
30546244721;COATA SA;REGULAR;OLIVA;PEDRO FUNES;23965.150655032154
30546244721;COATA SA;REGULAR;OLIVA;BARRETO;26348.425305808832
30546244721;COATA SA;REGULAR;OLIVA;LA CARLOTA;27142.850189401055
30546244721;COATA SA;REGULAR;JAMES CRAIK;TIO PUJIO;3972.1244179611303
30546244721;COATA SA;REGULAR;JAMES CRAIK;VILLA MARIA;6487.803216003175
30546244721;COATA SA;REGULAR;JAMES CRAIK;VILLA NUEVA;7149.823952330035
30546244721;COATA SA;REGULAR;JAMES CRAIK;SANABRIA;7679.4405413915165
30546244721;COATA SA;REGULAR;JAMES CRAIK;AUSONIA;9135.8861613106
30546244721;COATA SA;REGULAR;JAMES CRAIK;LAGUNA;12048.777401148756
30546244721;COATA SA;REGULAR;JAMES CRAIK;ETRURIA;14432.052051925435
30546244721;COATA SA;REGULAR;JAMES CRAIK;S.VICTORIA;15888.497671844521
30546244721;COATA SA;REGULAR;JAMES CRAIK;CHAZON;17477.34743902897
30546244721;COATA SA;REGULAR;JAMES CRAIK;UCACHA;19993.026237071026
30546244721;COATA SA;REGULAR;JAMES CRAIK;CHAZON;17477.34743902897
30546244721;COATA SA;REGULAR;JAMES CRAIK;SANTA EUFEMIA;18404.176469886563
30546244721;COATA SA;REGULAR;JAMES CRAIK;PEDRO FUNES;19860.62208980565
30546244721;COATA SA;REGULAR;JAMES CRAIK;BARRETO;20655.046973397875
30546244721;COATA SA;REGULAR;JAMES CRAIK;LA CARLOTA;21979.088446051584
30546244721;COATA SA;REGULAR;TIO PUJIO;VILLA MARIA;3972.1244179611303
30546244721;COATA SA;REGULAR;TIO PUJIO;VILLA NUEVA;4104.528565226501
30546244721;COATA SA;REGULAR;TIO PUJIO;SANABRIA;4898.953448818727
30546244721;COATA SA;REGULAR;TIO PUJIO;AUSONIA;7679.4405413915165
30546244721;COATA SA;REGULAR;TIO PUJIO;LAGUNA;9135.8861613106
30546244721;COATA SA;REGULAR;TIO PUJIO;ETRURIA;12048.777401148756
30546244721;COATA SA;REGULAR;TIO PUJIO;S.VICTORIA;13505.223021067848
30546244721;COATA SA;REGULAR;TIO PUJIO;CHAZON;15094.072788252295
30546244721;COATA SA;REGULAR;TIO PUJIO;UCACHA;19066.197206213426
30546244721;COATA SA;REGULAR;TIO PUJIO;CHAZON;15094.072788252295
30546244721;COATA SA;REGULAR;TIO PUJIO;SANTA EUFEMIA;15888.497671844521
30546244721;COATA SA;REGULAR;TIO PUJIO;PEDRO FUNES;17477.34743902897
30546244721;COATA SA;REGULAR;TIO PUJIO;BARRETO;18404.176469886563
30546244721;COATA SA;REGULAR;TIO PUJIO;LA CARLOTA;19860.62208980565
30546244721;COATA SA;REGULAR;VILLA MARIA;VILLA NUEVA;2912.8912398381617
30546244721;COATA SA;REGULAR;VILLA MARIA;SANABRIA;3972.1244179611303
30546244721;COATA SA;REGULAR;VILLA MARIA;AUSONIA;5428.570037880212
30546244721;COATA SA;REGULAR;VILLA MARIA;LAGUNA;7149.823952330035
30546244721;COATA SA;REGULAR;VILLA MARIA;ETRURIA;9665.502750372083
30546244721;COATA SA;REGULAR;VILLA MARIA;S.VICTORIA;10592.33178122968
30546244721;COATA SA;REGULAR;VILLA MARIA;CHAZON;12048.777401148756
30546244721;COATA SA;REGULAR;VILLA MARIA;UCACHA;14961.668640986925
30546244721;COATA SA;REGULAR;VILLA MARIA;CHAZON;12048.777401148756
30546244721;COATA SA;REGULAR;VILLA MARIA;SANTA EUFEMIA;14432.052051925435
30546244721;COATA SA;REGULAR;VILLA MARIA;PEDRO FUNES;15888.497671844521
30546244721;COATA SA;REGULAR;VILLA MARIA;BARRETO;17477.34743902897
30546244721;COATA SA;REGULAR;VILLA MARIA;LA CARLOTA;18668.984764417313
30546244721;COATA SA;REGULAR;VILLA NUEVA;SANABRIA;2912.8912398381617
30546244721;COATA SA;REGULAR;VILLA NUEVA;AUSONIA;4898.953448818727
30546244721;COATA SA;REGULAR;VILLA NUEVA;LAGUNA;6487.803216003175
30546244721;COATA SA;REGULAR;VILLA NUEVA;ETRURIA;9135.8861613106
30546244721;COATA SA;REGULAR;VILLA NUEVA;S.VICTORIA;10592.33178122968
30546244721;COATA SA;REGULAR;VILLA NUEVA;CHAZON;10857.140075760424
30546244721;COATA SA;REGULAR;VILLA NUEVA;UCACHA;14432.052051925435
30546244721;COATA SA;REGULAR;VILLA NUEVA;CHAZON;10857.140075760424
30546244721;COATA SA;REGULAR;VILLA NUEVA;SANTA EUFEMIA;13505.223021067848
30546244721;COATA SA;REGULAR;VILLA NUEVA;PEDRO FUNES;15094.072788252295
30546244721;COATA SA;REGULAR;VILLA NUEVA;BARRETO;16550.51840817137
30546244721;COATA SA;REGULAR;VILLA NUEVA;LA CARLOTA;17874.55988082509
30546244721;COATA SA;REGULAR;SANABRIA;AUSONIA;3972.1244179611303
30546244721;COATA SA;REGULAR;SANABRIA;LAGUNA;5428.570037880212
30546244721;COATA SA;REGULAR;SANABRIA;ETRURIA;7149.823952330035
30546244721;COATA SA;REGULAR;SANABRIA;S.VICTORIA;9135.8861613106
30546244721;COATA SA;REGULAR;SANABRIA;CHAZON;9665.502750372083
30546244721;COATA SA;REGULAR;SANABRIA;UCACHA;12975.60643200635
30546244721;COATA SA;REGULAR;SANABRIA;CHAZON;9665.502750372083
30546244721;COATA SA;REGULAR;SANABRIA;SANTA EUFEMIA;12975.60643200635
30546244721;COATA SA;REGULAR;SANABRIA;PEDRO FUNES;14432.052051925435
30546244721;COATA SA;REGULAR;SANABRIA;BARRETO;15094.072788252295
30546244721;COATA SA;REGULAR;SANABRIA;LA CARLOTA;16550.51840817137
30546244721;COATA SA;REGULAR;AUSONIA;LAGUNA;3972.1244179611303
30546244721;COATA SA;REGULAR;AUSONIA;ETRURIA;5428.570037880212
30546244721;COATA SA;REGULAR;AUSONIA;S.VICTORIA;7149.823952330035
30546244721;COATA SA;REGULAR;AUSONIA;CHAZON;7679.4405413915165
30546244721;COATA SA;REGULAR;AUSONIA;UCACHA;10592.33178122968
30546244721;COATA SA;REGULAR;AUSONIA;CHAZON;7679.4405413915165
30546244721;COATA SA;REGULAR;AUSONIA;SANTA EUFEMIA;10592.33178122968
30546244721;COATA SA;REGULAR;AUSONIA;PEDRO FUNES;12048.777401148756
30546244721;COATA SA;REGULAR;AUSONIA;BARRETO;13505.223021067848
30546244721;COATA SA;REGULAR;AUSONIA;LA CARLOTA;14961.668640986925
30546244721;COATA SA;REGULAR;LAGUNA;ETRURIA;4369.336859757243
30546244721;COATA SA;REGULAR;LAGUNA;S.VICTORIA;4898.953448818727
30546244721;COATA SA;REGULAR;LAGUNA;CHAZON;5428.570037880212
30546244721;COATA SA;REGULAR;LAGUNA;UCACHA;8606.269572249117
30546244721;COATA SA;REGULAR;LAGUNA;CHAZON;5428.570037880212
30546244721;COATA SA;REGULAR;LAGUNA;SANTA EUFEMIA;7679.4405413915165
30546244721;COATA SA;REGULAR;LAGUNA;PEDRO FUNES;9135.8861613106
30546244721;COATA SA;REGULAR;LAGUNA;BARRETO;9665.502750372083
30546244721;COATA SA;REGULAR;LAGUNA;LA CARLOTA;10857.140075760424
30546244721;COATA SA;REGULAR;ETRURIA;S.VICTORIA;3045.295387103534
30546244721;COATA SA;REGULAR;ETRURIA;CHAZON;3972.1244179611303
30546244721;COATA SA;REGULAR;ETRURIA;UCACHA;6487.803216003175
30546244721;COATA SA;REGULAR;ETRURIA;CHAZON;3972.1244179611303
30546244721;COATA SA;REGULAR;ETRURIA;SANTA EUFEMIA;5958.186626941695
30546244721;COATA SA;REGULAR;ETRURIA;PEDRO FUNES;7149.823952330035
30546244721;COATA SA;REGULAR;ETRURIA;BARRETO;8606.269572249117
30546244721;COATA SA;REGULAR;ETRURIA;LA CARLOTA;10592.33178122968
30546244721;COATA SA;REGULAR;S.VICTORIA;CHAZON;2912.8912398381617
30546244721;COATA SA;REGULAR;S.VICTORIA;UCACHA;5428.570037880212
30546244721;COATA SA;REGULAR;S.VICTORIA;CHAZON;2912.8912398381617
30546244721;COATA SA;REGULAR;S.VICTORIA;SANTA EUFEMIA;4104.528565226501
30546244721;COATA SA;REGULAR;S.VICTORIA;PEDRO FUNES;5958.186626941695
30546244721;COATA SA;REGULAR;S.VICTORIA;BARRETO;7149.823952330035
30546244721;COATA SA;REGULAR;S.VICTORIA;LA CARLOTA;9135.8861613106
30546244721;COATA SA;REGULAR;CHAZON;UCACHA;4898.953448818727
30546244721;COATA SA;REGULAR;CHAZON;SANTA EUFEMIA;2912.8912398381617
30546244721;COATA SA;REGULAR;CHAZON;PEDRO FUNES;4104.528565226501
30546244721;COATA SA;REGULAR;CHAZON;BARRETO;5958.186626941695
30546244721;COATA SA;REGULAR;CHAZON;LA CARLOTA;7149.823952330035
30546244721;COATA SA;REGULAR;UCACHA;CHAZON;4898.953448818727
30546244721;COATA SA;REGULAR;UCACHA;SANTA EUFEMIA;5958.186626941695
30546244721;COATA SA;REGULAR;UCACHA;PEDRO FUNES;7017.419805064663
30546244721;COATA SA;REGULAR;UCACHA;BARRETO;8606.269572249117
30546244721;COATA SA;REGULAR;UCACHA;LA CARLOTA;9665.502750372083
30546244721;COATA SA;REGULAR;CHAZON;SANTA EUFEMIA;2912.8912398381617
30546244721;COATA SA;REGULAR;CHAZON;PEDRO FUNES;4104.528565226501
30546244721;COATA SA;REGULAR;CHAZON;BARRETO;5958.186626941695
30546244721;COATA SA;REGULAR;CHAZON;LA CARLOTA;7149.823952330035
30546244721;COATA SA;REGULAR;SANTA EUFEMIA;PEDRO FUNES;2912.8912398381617
30546244721;COATA SA;REGULAR;SANTA EUFEMIA;BARRETO;3972.1244179611303
30546244721;COATA SA;REGULAR;SANTA EUFEMIA;LA CARLOTA;5428.570037880212
30546244721;COATA SA;REGULAR;PEDRO FUNES;BARRETO;2912.8912398381617
30546244721;COATA SA;REGULAR;PEDRO FUNES;LA CARLOTA;4898.953448818727
30546244721;COATA SA;REGULAR;BARRETO;LA CARLOTA;2912.8912398381617
30546244721;COATA SA;REGULAR;CORDOBA;LAGUNA LARGA;7414.632246860778
30546244721;COATA SA;REGULAR;CORDOBA;ONCATIVO;12975.60643200635
30546244721;COATA SA;REGULAR;CORDOBA;OLIVA;14299.64790466007
30546244721;COATA SA;REGULAR;CORDOBA;VILLA MARIA;22905.91747690918
30546244721;COATA SA;REGULAR;CORDOBA;VILLA NUEVA;22905.91747690918
30546244721;COATA SA;REGULAR;CORDOBA;SANABRIA;23038.321624174543
30546244721;COATA SA;REGULAR;CORDOBA;AUSONIA;25554.000422216603
30546244721;COATA SA;REGULAR;CORDOBA;LAGUNA;27937.275072993285
30546244721;COATA SA;REGULAR;CORDOBA;ETRURIA;29526.124840177727
30546244721;COATA SA;REGULAR;CORDOBA;S.VICTORIA;31512.18704915829
30546244721;COATA SA;REGULAR;CORDOBA;CHAZON;32041.80363821978
30546244721;COATA SA;REGULAR;CORDOBA;SANTA EUFEMIA;33630.65340540424
30546244721;COATA SA;REGULAR;CORDOBA;PEDRO FUNES;35484.311467119434
30546244721;COATA SA;REGULAR;CORDOBA;BARRETO;36411.14049797702
30546244721;COATA SA;REGULAR;CORDOBA;CRUCE LA CARLOTA;37999.99026516147
30546244721;COATA SA;REGULAR;CORDOBA;LA CARLOTA;37999.99026516147
30546244721;COATA SA;REGULAR;CORDOBA;P.DE OLMOS;40648.07321046889
30546244721;COATA SA;REGULAR;CORDOBA;SAN SEVERO;42104.51883038799
30546244721;COATA SA;REGULAR;CORDOBA;CANALS;44885.00592296075
30546244721;COATA SA;REGULAR;CORDOBA;VIAMONTE;48857.13034092188
30546244721;COATA SA;REGULAR;CORDOBA;PUEBLO ITALIANO;50048.76766631024
30546244721;COATA SA;REGULAR;CORDOBA;LA CESIRA;52034.82987529079
30546244721;COATA SA;REGULAR;LAGUNA LARGA;ONCATIVO;4898.953448818727
30546244721;COATA SA;REGULAR;LAGUNA LARGA;OLIVA;7414.632246860778
30546244721;COATA SA;REGULAR;LAGUNA LARGA;VILLA MARIA;14167.2437573947
30546244721;COATA SA;REGULAR;LAGUNA LARGA;VILLA NUEVA;14432.052051925435
30546244721;COATA SA;REGULAR;LAGUNA LARGA;SANABRIA;15358.881082783033
30546244721;COATA SA;REGULAR;LAGUNA LARGA;AUSONIA;17477.34743902897
30546244721;COATA SA;REGULAR;LAGUNA LARGA;LAGUNA;19993.026237071026
30546244721;COATA SA;REGULAR;LAGUNA LARGA;ETRURIA;21979.088446051584
30546244721;COATA SA;REGULAR;LAGUNA LARGA;S.VICTORIA;23038.321624174543
30546244721;COATA SA;REGULAR;LAGUNA LARGA;CHAZON;23832.74650776678
30546244721;COATA SA;REGULAR;LAGUNA LARGA;SANTA EUFEMIA;25554.000422216603
30546244721;COATA SA;REGULAR;LAGUNA LARGA;PEDRO FUNES;26480.8294530742
30546244721;COATA SA;REGULAR;LAGUNA LARGA;BARRETO;27937.275072993285
30546244721;COATA SA;REGULAR;LAGUNA LARGA;CRUCE LA CARLOTA;29128.912398381628
30546244721;COATA SA;REGULAR;LAGUNA LARGA;LA CARLOTA;29128.912398381628
30546244721;COATA SA;REGULAR;LAGUNA LARGA;P.DE OLMOS;30982.57046009682
30546244721;COATA SA;REGULAR;LAGUNA LARGA;SAN SEVERO;31512.18704915829
30546244721;COATA SA;REGULAR;LAGUNA LARGA;CANALS;35484.311467119434
30546244721;COATA SA;REGULAR;LAGUNA LARGA;VIAMONTE;36013.928056180914
30546244721;COATA SA;REGULAR;LAGUNA LARGA;PUEBLO ITALIANO;39986.05247414205
30546244721;COATA SA;REGULAR;LAGUNA LARGA;LA CESIRA;41442.498094061135
30546244721;COATA SA;REGULAR;ONCATIVO;OLIVA;4898.953448818727
30546244721;COATA SA;REGULAR;ONCATIVO;VILLA MARIA;12048.777401148756
30546244721;COATA SA;REGULAR;ONCATIVO;VILLA NUEVA;12048.777401148756
30546244721;COATA SA;REGULAR;ONCATIVO;SANABRIA;12975.60643200635
30546244721;COATA SA;REGULAR;ONCATIVO;AUSONIA;14432.052051925435
30546244721;COATA SA;REGULAR;ONCATIVO;LAGUNA;17477.34743902897
30546244721;COATA SA;REGULAR;ONCATIVO;ETRURIA;19860.62208980565
30546244721;COATA SA;REGULAR;ONCATIVO;S.VICTORIA;21846.684298786215
30546244721;COATA SA;REGULAR;ONCATIVO;CHAZON;22508.705035113075
30546244721;COATA SA;REGULAR;ONCATIVO;SANTA EUFEMIA;23965.150655032154
30546244721;COATA SA;REGULAR;ONCATIVO;PEDRO FUNES;25554.000422216603
30546244721;COATA SA;REGULAR;ONCATIVO;BARRETO;26480.8294530742
30546244721;COATA SA;REGULAR;ONCATIVO;CRUCE LA CARLOTA;28334.4875147894
30546244721;COATA SA;REGULAR;ONCATIVO;LA CARLOTA;28334.4875147894
30546244721;COATA SA;REGULAR;ONCATIVO;P.DE OLMOS;28466.891662054757
30546244721;COATA SA;REGULAR;ONCATIVO;SAN SEVERO;30982.57046009682
30546244721;COATA SA;REGULAR;ONCATIVO;Canals;34689.8865835272
30546244721;COATA SA;REGULAR;ONCATIVO;CANALS;34689.8865835272
30546244721;COATA SA;REGULAR;ONCATIVO;VIAMONTE;37999.99026516147
30546244721;COATA SA;REGULAR;ONCATIVO;PUEBLO ITALIANO;41442.498094061135
30546244721;COATA SA;REGULAR;ONCATIVO;LA CESIRA;43163.75200851095
30546244721;COATA SA;REGULAR;OLIVA;VILLA MARIA;9135.8861613106
30546244721;COATA SA;REGULAR;OLIVA;VILLA NUEVA;9665.502750372083
30546244721;COATA SA;REGULAR;OLIVA;SANABRIA;10327.523486698938
30546244721;COATA SA;REGULAR;OLIVA;AUSONIA;12048.777401148756
30546244721;COATA SA;REGULAR;OLIVA;LAGUNA;14432.052051925435
30546244721;COATA SA;REGULAR;OLIVA;ETRURIA;17477.34743902897
30546244721;COATA SA;REGULAR;OLIVA;S.VICTORIA;20655.046973397875
30546244721;COATA SA;REGULAR;OLIVA;CHAZON;21846.684298786215
30546244721;COATA SA;REGULAR;OLIVA;SANTA EUFEMIA;23832.74650776678
30546244721;COATA SA;REGULAR;OLIVA;PEDRO FUNES;23965.150655032154
30546244721;COATA SA;REGULAR;OLIVA;BARRETO;26348.425305808832
30546244721;COATA SA;REGULAR;OLIVA;CRUCE LA CARLOTA;27142.850189401055
30546244721;COATA SA;REGULAR;OLIVA;LA CARLOTA;27142.850189401055
30546244721;COATA SA;REGULAR;OLIVA;P.DE OLMOS;27937.275072993285
30546244721;COATA SA;REGULAR;OLIVA;SAN SEVERO;28334.4875147894
30546244721;COATA SA;REGULAR;OLIVA;Canals;32041.80363821978
30546244721;COATA SA;REGULAR;OLIVA;CANALS;32041.80363821978
30546244721;COATA SA;REGULAR;OLIVA;VIAMONTE;34027.86584720034
30546244721;COATA SA;REGULAR;OLIVA;PUEBLO ITALIANO;37867.58611789611
30546244721;COATA SA;REGULAR;OLIVA;LA CESIRA;40515.669063203524
30546244721;COATA SA;REGULAR;VILLA MARIA;VILLA NUEVA;2912.8912398381617
30546244721;COATA SA;REGULAR;VILLA MARIA;SANABRIA;3972.1244179611303
30546244721;COATA SA;REGULAR;VILLA MARIA;AUSONIA;5428.570037880212
30546244721;COATA SA;REGULAR;VILLA MARIA;LAGUNA;7149.823952330035
30546244721;COATA SA;REGULAR;VILLA MARIA;ETRURIA;9665.502750372083
30546244721;COATA SA;REGULAR;VILLA MARIA;S.VICTORIA;10592.33178122968
30546244721;COATA SA;REGULAR;VILLA MARIA;CHAZON;12048.777401148756
30546244721;COATA SA;REGULAR;VILLA MARIA;SANTA EUFEMIA;14432.052051925435
30546244721;COATA SA;REGULAR;VILLA MARIA;PEDRO FUNES;15888.497671844521
30546244721;COATA SA;REGULAR;VILLA MARIA;BARRETO;17477.34743902897
30546244721;COATA SA;REGULAR;VILLA MARIA;CRUCE LA CARLOTA;18668.984764417313
30546244721;COATA SA;REGULAR;VILLA MARIA;LA CARLOTA;18668.984764417313
30546244721;COATA SA;REGULAR;VILLA MARIA;P.DE OLMOS;20125.430384336396
30546244721;COATA SA;REGULAR;VILLA MARIA;SAN SEVERO;21846.684298786215
30546244721;COATA SA;REGULAR;VILLA MARIA;Canals;23832.74650776678
30546244721;COATA SA;REGULAR;VILLA MARIA;CANALS;23832.74650776678
30546244721;COATA SA;REGULAR;VILLA MARIA;VIAMONTE;27407.6584839318
30546244721;COATA SA;REGULAR;VILLA MARIA;PUEBLO ITALIANO;31512.18704915829
30546244721;COATA SA;REGULAR;VILLA MARIA;LA CESIRA;33365.84511087349
30546244721;COATA SA;REGULAR;VILLA NUEVA;SANABRIA;2912.8912398381617
30546244721;COATA SA;REGULAR;VILLA NUEVA;AUSONIA;4898.953448818727
30546244721;COATA SA;REGULAR;VILLA NUEVA;LAGUNA;6487.803216003175
30546244721;COATA SA;REGULAR;VILLA NUEVA;ETRURIA;9135.8861613106
30546244721;COATA SA;REGULAR;VILLA NUEVA;S.VICTORIA;10592.33178122968
30546244721;COATA SA;REGULAR;VILLA NUEVA;CHAZON;10857.140075760424
30546244721;COATA SA;REGULAR;VILLA NUEVA;SANTA EUFEMIA;13505.223021067848
30546244721;COATA SA;REGULAR;VILLA NUEVA;PEDRO FUNES;15094.072788252295
30546244721;COATA SA;REGULAR;VILLA NUEVA;BARRETO;16550.51840817137
30546244721;COATA SA;REGULAR;VILLA NUEVA;CRUCE LA CARLOTA;17874.55988082509
30546244721;COATA SA;REGULAR;VILLA NUEVA;LA CARLOTA;17874.55988082509
30546244721;COATA SA;REGULAR;VILLA NUEVA;P.DE OLMOS;20125.430384336396
30546244721;COATA SA;REGULAR;VILLA NUEVA;SAN SEVERO;20919.85526792862
30546244721;COATA SA;REGULAR;VILLA NUEVA;Canals;23832.74650776678
30546244721;COATA SA;REGULAR;VILLA NUEVA;CANALS;23832.74650776678
30546244721;COATA SA;REGULAR;VILLA NUEVA;VIAMONTE;26348.425305808832
30546244721;COATA SA;REGULAR;VILLA NUEVA;PUEBLO ITALIANO;30982.57046009682
30546244721;COATA SA;REGULAR;VILLA NUEVA;LA CESIRA;32968.632669077386
30546244721;COATA SA;REGULAR;SANABRIA;AUSONIA;3972.1244179611303
30546244721;COATA SA;REGULAR;SANABRIA;LAGUNA;5428.570037880212
30546244721;COATA SA;REGULAR;SANABRIA;ETRURIA;7149.823952330035
30546244721;COATA SA;REGULAR;SANABRIA;S.VICTORIA;9135.8861613106
30546244721;COATA SA;REGULAR;SANABRIA;CHAZON;9665.502750372083
30546244721;COATA SA;REGULAR;SANABRIA;SANTA EUFEMIA;12975.60643200635
30546244721;COATA SA;REGULAR;SANABRIA;PEDRO FUNES;14432.052051925435
30546244721;COATA SA;REGULAR;SANABRIA;BARRETO;15094.072788252295
30546244721;COATA SA;REGULAR;SANABRIA;CRUCE LA CARLOTA;16550.51840817137
30546244721;COATA SA;REGULAR;SANABRIA;LA CARLOTA;16550.51840817137
30546244721;COATA SA;REGULAR;SANABRIA;P.DE OLMOS;18668.984764417313
30546244721;COATA SA;REGULAR;SANABRIA;SAN SEVERO;19066.197206213426
30546244721;COATA SA;REGULAR;SANABRIA;Canals;21979.088446051584
30546244721;COATA SA;REGULAR;SANABRIA;CANALS;21979.088446051584
30546244721;COATA SA;REGULAR;SANABRIA;VIAMONTE;25554.000422216603
30546244721;COATA SA;REGULAR;SANABRIA;PUEBLO ITALIANO;29128.912398381628
30546244721;COATA SA;REGULAR;SANABRIA;LA CESIRA;31512.18704915829
30546244721;COATA SA;REGULAR;AUSONIA;LAGUNA;3972.1244179611303
30546244721;COATA SA;REGULAR;AUSONIA;ETRURIA;5428.570037880212
30546244721;COATA SA;REGULAR;AUSONIA;S.VICTORIA;7149.823952330035
30546244721;COATA SA;REGULAR;AUSONIA;CHAZON;7679.4405413915165
30546244721;COATA SA;REGULAR;AUSONIA;SANTA EUFEMIA;10592.33178122968
30546244721;COATA SA;REGULAR;AUSONIA;PEDRO FUNES;12048.777401148756
30546244721;COATA SA;REGULAR;AUSONIA;BARRETO;13505.223021067848
30546244721;COATA SA;REGULAR;AUSONIA;CRUCE LA CARLOTA;14961.668640986925
30546244721;COATA SA;REGULAR;AUSONIA;LA CARLOTA;14961.668640986925
30546244721;COATA SA;REGULAR;AUSONIA;P.DE OLMOS;15888.497671844521
30546244721;COATA SA;REGULAR;AUSONIA;SAN SEVERO;17477.34743902897
30546244721;COATA SA;REGULAR;AUSONIA;Canals;20125.430384336396
30546244721;COATA SA;REGULAR;AUSONIA;CANALS;20125.430384336396
30546244721;COATA SA;REGULAR;AUSONIA;VIAMONTE;23832.74650776678
30546244721;COATA SA;REGULAR;AUSONIA;PUEBLO ITALIANO;27937.275072993285
30546244721;COATA SA;REGULAR;AUSONIA;LA CESIRA;29526.124840177727
30546244721;COATA SA;REGULAR;LAGUNA;ETRURIA;4369.336859757243
30546244721;COATA SA;REGULAR;LAGUNA;S.VICTORIA;4898.953448818727
30546244721;COATA SA;REGULAR;LAGUNA;CHAZON;5428.570037880212
30546244721;COATA SA;REGULAR;LAGUNA;SANTA EUFEMIA;7679.4405413915165
30546244721;COATA SA;REGULAR;LAGUNA;PEDRO FUNES;9135.8861613106
30546244721;COATA SA;REGULAR;LAGUNA;BARRETO;9665.502750372083
30546244721;COATA SA;REGULAR;LAGUNA;CRUCE LA CARLOTA;10857.140075760424
30546244721;COATA SA;REGULAR;LAGUNA;LA CARLOTA;10857.140075760424
30546244721;COATA SA;REGULAR;LAGUNA;P.DE OLMOS;14432.052051925435
30546244721;COATA SA;REGULAR;LAGUNA;SAN SEVERO;14961.668640986925
30546244721;COATA SA;REGULAR;LAGUNA;Canals;17874.55988082509
30546244721;COATA SA;REGULAR;LAGUNA;CANALS;17874.55988082509
30546244721;COATA SA;REGULAR;LAGUNA;VIAMONTE;21979.088446051584
30546244721;COATA SA;REGULAR;LAGUNA;PUEBLO ITALIANO;26083.617011278093
30546244721;COATA SA;REGULAR;LAGUNA;LA CESIRA;27937.275072993285
30546244721;COATA SA;REGULAR;ETRURIA;S.VICTORIA;3045.295387103534
30546244721;COATA SA;REGULAR;ETRURIA;CHAZON;3972.1244179611303
30546244721;COATA SA;REGULAR;ETRURIA;SANTA EUFEMIA;5958.186626941695
30546244721;COATA SA;REGULAR;ETRURIA;PEDRO FUNES;7149.823952330035
30546244721;COATA SA;REGULAR;ETRURIA;BARRETO;8606.269572249117
30546244721;COATA SA;REGULAR;ETRURIA;CRUCE LA CARLOTA;10592.33178122968
30546244721;COATA SA;REGULAR;ETRURIA;LA CARLOTA;10592.33178122968
30546244721;COATA SA;REGULAR;ETRURIA;P.DE OLMOS;12048.777401148756
30546244721;COATA SA;REGULAR;ETRURIA;SAN SEVERO;13505.223021067848
30546244721;COATA SA;REGULAR;ETRURIA;Canals;15888.497671844521
30546244721;COATA SA;REGULAR;ETRURIA;CANALS;15888.497671844521
30546244721;COATA SA;REGULAR;ETRURIA;VIAMONTE;19993.026237071026
30546244721;COATA SA;REGULAR;ETRURIA;PUEBLO ITALIANO;23567.938213236022
30546244721;COATA SA;REGULAR;ETRURIA;LA CESIRA;28864.10410385087
30546244721;COATA SA;REGULAR;S.VICTORIA;CHAZON;2912.8912398381617
30546244721;COATA SA;REGULAR;S.VICTORIA;SANTA EUFEMIA;4104.528565226501
30546244721;COATA SA;REGULAR;S.VICTORIA;PEDRO FUNES;5958.186626941695
30546244721;COATA SA;REGULAR;S.VICTORIA;BARRETO;7149.823952330035
30546244721;COATA SA;REGULAR;S.VICTORIA;CRUCE LA CARLOTA;9135.8861613106
30546244721;COATA SA;REGULAR;S.VICTORIA;LA CARLOTA;9135.8861613106
30546244721;COATA SA;REGULAR;S.VICTORIA;P.DE OLMOS;10327.523486698938
30546244721;COATA SA;REGULAR;S.VICTORIA;SAN SEVERO;10857.140075760424
30546244721;COATA SA;REGULAR;S.VICTORIA;Canals;14432.052051925435
30546244721;COATA SA;REGULAR;S.VICTORIA;CANALS;14432.052051925435
30546244721;COATA SA;REGULAR;S.VICTORIA;VIAMONTE;16550.51840817137
30546244721;COATA SA;REGULAR;S.VICTORIA;PUEBLO ITALIANO;20919.85526792862
30546244721;COATA SA;REGULAR;S.VICTORIA;LA CESIRA;22508.705035113075
30546244721;COATA SA;REGULAR;CHAZON;SANTA EUFEMIA;2912.8912398381617
30546244721;COATA SA;REGULAR;CHAZON;PEDRO FUNES;4104.528565226501
30546244721;COATA SA;REGULAR;CHAZON;BARRETO;5958.186626941695
30546244721;COATA SA;REGULAR;CHAZON;CRUCE LA CARLOTA;7149.823952330035
30546244721;COATA SA;REGULAR;CHAZON;LA CARLOTA;7149.823952330035
30546244721;COATA SA;REGULAR;CHAZON;P.DE OLMOS;8606.269572249117
30546244721;COATA SA;REGULAR;CHAZON;SAN SEVERO;9665.502750372083
30546244721;COATA SA;REGULAR;CHAZON;Canals;14432.052051925435
30546244721;COATA SA;REGULAR;CHAZON;CANALS;14432.052051925435
30546244721;COATA SA;REGULAR;CHAZON;VIAMONTE;15888.497671844521
30546244721;COATA SA;REGULAR;CHAZON;PUEBLO ITALIANO;19331.005500744166
30546244721;COATA SA;REGULAR;CHAZON;LA CESIRA;21979.088446051584
30546244721;COATA SA;REGULAR;SANTA EUFEMIA;PEDRO FUNES;2912.8912398381617
30546244721;COATA SA;REGULAR;SANTA EUFEMIA;BARRETO;3972.1244179611303
30546244721;COATA SA;REGULAR;SANTA EUFEMIA;CRUCE LA CARLOTA;5428.570037880212
